CODIGO,DESCRIPCION,PVP,PVD
R400-712410,Reflector de exterior. Metal Halide 400W. 208/220V. GE.,243529,191933
R400-713010,Reflector de exterior 400W. metal Halide. KIt roy alpha y bombilla gen,217227,171261
R400-830210,Reflector de exterior. Sodio 150W. 220V. Bombilla GE.,138824,109412
R400-830250,Reflector de exterior. 150W. Sodio. KIt New Lighting. Bombillo venture,174034,137143
R400-832410,Reflector de exterior Sodio 150W - Balasto reactor INADISA y bombilla,171597,135294
R400-832500,Reflector de exterior. Sodio 150W. Bal. Electronico. Sin Bombilla.,241176,190084
R400-840201,Reflector de extrior. Sodio 250W. 220V. Inc Bombilla Philips.,192605,151765
R400-840210,Reflector de extrior. Sodio 250W. 220V. Inc Bombilla GE.,208235,164034
R400-842601,Reflector de Exterior. Sodio 250W. CWA. Bomb. PH.,325882,256723
R400-843010,Reflector de extrior. Sodio 250W tritap.Roy alpha Inc Bombilla GE.,217227,171261
R400-850200,REflector de exterior. 400W. Sodio. KIt New Lighting. Sin bombillo.,167815,132269
R400-850210,Reflector de exterior. Sodio 400W. 220V. Bombilla GE.,194958,153613
R400-851210,Reflector de Exterior. Sodio 400W. CWA. Advance/GE.,335378,264118
R400B-670210,Reflector de exterior. Metal halide 250W. 220V. Bombilla GE.,201933,159076
R400B-670700,Reflector de extrior blanco. Metal Halide 250W. CWA.,223613,176218
R400B-710200,Reflector de Exterior Blanco. 400W. MH. 208/220/240V. Sin Bombilla.,143361,112941
R400B-710210,Reflector de exterior 400W blanco. metal Halide. KIt new lighting y bo,229496,180840
R400B-710700,Reflector de exterior 400W. blanco. Keystone CWA. sin bombillo.,250924,197731
R400B-850210,Reflector de exterior color blanco. 400W. Sodio. 220V.  Inc. Bombilla.,178571,140756
R400B-MHMTLL,Reflector de metal halide 400W. MT. Color blanco. Incl. Bombilla.,326807,257479
R400B-NWLL,Reflector de exterior Metal halide blanco. 400W.220V. Incluye kit y bo,197647,155714
R400-FUND,Reflector rectangular fundido para MH 250-400W,230840,181849
R400-FUNDLL,Reflector fundido 400W. Incluye Kit y Bombillo.,385210,303529
R400HPS-220V,Reflector de exterior 400W. Sodio. 220V.,166471,131176
R400HPS220V-LL,Reflector de exterior 400W. Sodio. 220V. Incluye Bombilla.,212773,167647
R400-HPSLL,Reflector de 400W Sodio. Incluye Kit y Bombillo.,198992,156891
R400-MARCO,Marco para Reflector 400W.,15462,12185
R-400MH,Chasis reflector de exterior con cofre. Incluye Socket E-40,96218,75798
R400MH-110V,Reflector 400 Metal Halide 110V Con Bombillo.,348992,274958
R400MH220V,Reflector de Exterior 400W. MH. 208/220V.,211597,166723
R400MH-220V,Reflector 400 Metal Halide 220V.,269244,212185
R400MH220V-LL,Reflector de Exterior 400W. MH. 208/220V. Incl. Bombilla.,230840,181849
R400MH-220V-NW,Reflector de exterior Metal Halide. 400W. 220V.,163782,129076
R400MH-ECLL,Reflector de 400W. Metal Halide. 208V. Bal. Elect. Incl. Bombilla.,177227,139664
R400MH-IMPLL,Reflector de exterior. Metal Halide 400W. 220V. Incluye Bombilla.,221597,174622
R400MH-INA,Reflector de exterior. MH. 400W. Kit Inadisa.,177227,139664
R400-MHMT,Reflector Metal Halide 400W. MT.,271933,214370
R400MHMT-LL,Reflector de exterior. Metal Halide 400W. CWA. Inc. Bombilla.,318571,251008
R400-MHMTLL,Reflector de Metal Halide 400W.MT.Color negro.Incluye Bombilla,328992,259328
R400MHMT-LLAZ,Reflector de exterior. Metal halide 400W. CWA. Inc. Bomb. Azul,327815,258403
R400MH-NWLL-B,Reflector de exterior. Metal halide 400W. 220V. Inc. Bombilla. Color B,201008,158487
R400MHWH-220VNW,Reflector de exterior blanco Metal halide 400W. 220V. Incluye Kit.,151261,119244
R400-NW,Chasis reflector importado. Max. 400W. Incluye socket E-40. Color Negr,76807,60504
R400-NWLL,Reflector de exterior Metal Halide. 400W. 220V. Incl. Bombilla.,246807,194454
R400-NWLL-V,Reflector 400W. Incluye Kit y Bombilla verde.,265714,209412
R400-PC6-712410,Reflector en poste cuadrado de 6mts. 400W. MH. Inadisa/GE.,591765,466218
R-400PINTURA,Pintura para R-400.,10588,8403
R400TAPA,Tapa en aluminio para cofre del reflector R400. Color Negro.,26975,21261
R400WH-220V,Reflector Blanco Metal Halide 400W.220V. Incluye Kit .,151261,119244
R400WH-NW,Chasis reflector importado. Max. 400W. Incluye socket E-40. Color  Bla,56387,44454
R400WH-NWLL,Reflector Blanco Metal Halide 400W.220V. Incluye Kit y bombillo.,227311,179076
R-500-LL,Reflector halogeno de 500W.120V.,32773,25798
R50-S,"Regleta 50 pares, marca Siemon.",93782,73866
R60X60-16C,Rejilla especular de 16 celdas. Aluminio Importado.,38487,30336
R700,Luminaria de exterior con acrilico.,230840,181849
R700-810201,"Luminaria de Exterior Con Acrilico Sodio 70, Incluye Kit Y Bombillo IN",333866,263025
R-705,Bases de cemento Alcataya para P35 Poste 2 mts.,130840,103109
R70HPS220V-LL,Reflector de sodio 70W. Inc. Bombilla.,146218,115210
R70MH-220V,Reflectore de exterior 70W. Metal Halide. 208/220V.,103950,81933
R70W/240V,"Reflector de Exteiror Sodio 70W E27 240V, Incluye Bombilla.",413529,325798
R7613-04-04,Bombilla LED Vintage. 6W. G95. Ambar.,51765,40756
RA-15,Luminaria horizontal de alumbrado public,53866,42437
RA15-125M,Luminaria de alumbrado publico. 125W. Mercurio. 220V.,91092,71765
RA15-70HPS-FC,Luminaria horoå¥ontal de alumbrado publico. 70W. HPS. Incl. Fotocelda.,144034,113445
RA1715,Perfil aluminio con difusor opal 17x15mm con aleta,30168,23782
RACHE,Juego de Rache Stanly,384622,303109
RACK CERRADO 24U,Rack Cerrado 24U.,1316807,0
RACK CERRADO 48U,Rack Cerrado 48U.,1995798,0
RADIOS-001,Radios Inatercomunicadores para Proyectos,646218,509160
RADON-L100-D-4K,***INACTIVO***,423866,334034
RALED-I-16LED-30W,Luminaria de exterior para alumbrado publico. 16LED-36W. 120-277V. INC,677815,534034
RALED-I-16LED-36W,Luminaria de exterior para alumbrado publico. 16LED-36W. 120-277V. INC,750000,590924
RALED-I-16LED-57W,Luminaria de exterior para alumbrado pç‚»lico. 16LED-57W. 120-277V.,728908,621765
RALED-I-20W,Luminaria Alumbrado pç‚»lico RALED I LED 20W. 4.000ï½°K. IP66. Ac120-277.,1326975,1045462
RALED-I-32LED-72W,Luminaria de exterior para alumbrado publico. 32LED-72W. 120-277V. INC,1301261,1025210
RALED-II- 64LED-146W,Luminaria de exterior para alumbrado publico. 64LED-146W.120-277V. INC,1903445,1499748
RALED-II-32-LED-55W,Luminaria de exterior para alumbrado pç‚»lico. 55W. 32 LED.120-277V.,1472353,1160000
RALED-II-32-LED-74W,Luminaria de exterior para alumbrado publico. 32LED-74W. 120-277V. INC,1301261,1025210
RALED-II-48,Luminaria de exterio para alumbrado publico. 52-156W. 120-277V.,1391513,1096387
RALED-III-64,Luminaria de exterior para alumbrado publico. 69-208W. 120-277V.,2295462,1808487
RALED-III-64LED-139W,Luminaria de exterior para alumbrado publico. 64LED-139W. 120-277V. IN,1900000,1496975
RALED-III-64LED-143W,Luminaria de exterior para alumbrado publico. 140W. 17.000 Lumenes.120,2653866,2090924
RALED-II-LED-144W,Luminaria de exterior para alumbrado publico. 144W. 120-277V. Inc Base,1903866,1500000
RALED-I-LED-34W,Luminaria de exterior para alumbrado publico. 34W. 120-277V. Inc Base.,748151,589412
RALED-IV-143-291W,Luminaria RAKED IV 128 LED. 143-291W. 18.700 a 33.000 Lumenes. 4.000ï½°K,3530840,2781849
RAMAL-10M-26E27,Ramal de 10 Metros con Socket E27.,82521,65042
RAMAL-19M-39E27,Ramal de 19 Metros con Socket E27.,115462,90924
RATAN-WAHI,Ratan colgante Wahi-Sabi.,384622,303109
RAYOSX,Suministro.,3121429,2459328
RBE8X10A40GF,Reducciî‰¢ Bandeja tipo escalera de 8 x (10 a 40 cms) calibre 18 galvan,81765,69916
RBWAPR-2ND&R11E-LTE-,RBwAPR-2nD&R11e-LTE-US  Punto de acceso inalç–¥brico a prueba de intemp,846218,666723
RC1000,Chasis proyector circular 1000W.,256975,202437
RC1000-720710,Proyector circular de 1000W. Metal Halide CWA. KeystoneIncl. Bombilla,818235,644790
RC1000-721200,Proyector circular de 1000W. Metal Halide CWA. Sin  Bombilla .,662605,522269
RC1000-721201,Proyector circular de 1000W. MH.CWA. Advance/Philips.,765882,603529
RC1000-721202,Proyector circular de 1000W. MH.CWA. Advance/GE,819412,645630
RC1000HPSMT,Reflector circular de 1000W. Sodio. CWA. MT.,829496,653782
RC1000MHMT,Proyector circular de 1000W. Metal Halide CWA.,661008,520588
RC1000MHMT-LL,Proyector circular de 1000W. Metal Halide CWA. Incl. Bombilla.,804790,634286
RC105,Regleta 1 par 10A 600V. Certificada. Hasta 14 AWG. 200 ï½°C.,666,525
RC105-ENC,Regleta de 6 amp. Enchufable. 1 polo Macho y Hembra.,1261,1008
RC1110,Regleta 1 par 57A. Certificada.,840,672
RC2121,Perfil aluminio con difusor opal 21x21mm,32353,25546
RC400,Chasis proyector circular 400W.,157311,123950
RC400-672410,Reflector circular 250W.Metal Halide. KIt Inadisa BOmbilla G.E,290336,228824
RC400-710200,Reflector circular 400W.Metal Halide. KIt New Lighting,253193,199496
RC400-710210,Reflector circular 400W.Metal Halide. KIt New Lighting BOmbilla G.E.,326471,257311
RC400-710700,Reflector circular 400W.Metal Halide. KIt Advance.CWA.Sin bombillo.,355714,280336
RC400-710701,Reflector circular 400W.Metal Halide. KIt Advance. Philips.,435882,343445
RC400HPSLL,Reflector circular de exterior 400W.sodio.Incluye kit y bombillo.,283361,223361
RC400MH-LL,Reflector circular de exterior. Metal Halede 400W. Incl Bombilla..,331008,260924
RC400MHMTLL,Reflector circular de 400W. MH Incluye balasto CWA y bombilla-,435210,343109
RC-710200,Luminaria circular con vidrio. 400W. MH. 208/220/240V. Sin Bombilla.,233866,184286
RC-710210,Reflector Circular con Vidrio. 400W.MH NW/GE.,342689,270000
RC-721201,Reflector Circular con Vidrio. 1000W.MH CWA. ADV/PH.,721429,568403
RC-721205,Proyector circular de 1000W. Metal Halide CWA. Advance.Philips 4100k.,769748,606555
RCG-1000MH-CWA,Proyector circular 1000W. Metal Halide. CWA. 120/220/240/277V.,1336471,1053025
RD2624-114013970W,Perfil de Aluminio con difusor opal curvo. LED. 100W. 100-277V. Dim.0-,547395,441597
RD2624-15W-AZ,Perfil de Aluminio con difusor opal curvo. Incluye regletas LED color,151261,122017
RDGSW-8CW,Botonera Digital GM LC 3 8 Botones Incluye Tapa Blanca,1710252,1347479
RDLPRO-002,Bala de LED 10W 4000K Ac 85-240V,39076,30840
RDLPRO-007,Bala de LED 30W 3000K Ac 85-240V,79244,62437
RDLPRO-009,Bala de LED 30W 5000K Ac 85-240V,79244,62437
RDS-CALS-5,RDS CALs for Windows Server 2022 x 5 Dispositivos,2346218,1848487
RE1B-HKT151WH,Riel de 1 metro con stpot para bombilla PAR30. Color Blanco.,59076,46555
RE-1-BK,Riel electrico de 1 metro color negro.,35487,27960
RE1BK-3F,Riel Electrico 1 Mts. 3 Faces. Color Negro.,70000,55210
RE-1BK-3F,Riel Electrico de 1 mts. 3 circuitos. Color Negro.,53613,42185
RE1BK-L908,Riel Electrico de 1 mt. Negro. Inc Union.L908,40924,32269
RE1-BK-U,Riel Electrico de 1 mt. Color Negro. Inc Union.,47647,37647
RE-1-GN,Riel electrico de 1 mt. Color Gris.,11008,8655
RE-1-WH,Riel electrico de 1 mts. Un circuito. Color Blanco.,32521,25630
RE-1WH-3F,Riel Electrico de 1 mts. 3 circuitos. Color Blanco.,59496,46891
RE1WH-L908,Riel Electrico de 1 mt. con union para riel. Color Blanco.,40420,31849
RE-1WH-PLAFON,Riel electrico con plafon a techo de 50 cms. Color Blanco,73193,57731
RE1-WH-U,Riel Electrico de 1 mt. Color Blanco. Inc Union.,44622,35210
RE-2-BK,Riel electrico de 2 metros 2 vias. Con Acometida. Color Negro.,62689,49412
RE2BK-3F,Riel Electrico 2 Mts. 3 Faces. Color Negro.,137311,108235
RE-2BK-3F,Riel Electrico de 2 mts. 3 circuitos. Color Negro.,104370,82269
RE-2-GN,Riel electrico de 2 mt. Color Gris.,17059,13445
RE-2-WH,Riel electrico de 2 metros 2 vias. Con Acometida. Color Blanco.,64118,50504
RE-2WH-3F,Riel Electrico de 2 mts. 3 circuitos. Color Blanco.,116975,92185
RE-32,Remache POP 3-2.,84,84
RE-3BK-3F,Riel Electrico de 3 mts. 3 circuitos. Color Negro.,144202,113613
RE-3WH-3F,Riel Electrico de 3 mts. 3 circuitos. Color Blanco.,165042,130000
RE-42,Remache POP 4-2.,47,37
RE-43,Remache POP 4-3,84,84
RE-44,Remache POP 4-4.,84,84
RE-46,Remache POP en Aluminio 4.8 X 16 mm (3/16),84,84
RE-49,Remache POP en Aluminio 4.8 X 16 mm (3/16),252,168
RE-A-1-1/2"1/2","Reducciî‰¢ en Acero de 1-1/2"" 1/2"".",11008,8655
REC-5X5-2X1-RE-WH,Rectangulo en tuberia 5x5. 2x1 metros. Incluye Riel electrico en el perimetro. C,586303,473025
RECT-5X5-1160X696,Rectangulo de 1160x696 mm. en tuberia cuadrada de 5x5. Color Negro.,284706,229748
RECT-DIS006-4K-BK,Rectangulo en perfil de aluminio y cinta de LED. 4.000ï½°K. 120V. Color,690084,543697
RE-ES-DI-GU10-BK,Riel electrico especial. Directo e Indirecto. Incluye 4 cilindros GU10. 1.10 mts,394286,310672
REF-AL-PAR30-BK,Reflector tipo Spot con aletas para bombilla PAR30. Negro.,57731,45462
REF-AL-PAR30-WH,Reflector tipo Spot con aletas para bombilla PAR30. Blanco.,63193,49832
REF-AL-PAR38-BK,Reflector tipo Spot con aletas para bombilla PAR38. Negro.,71176,56134
REF-AL-PAR38-WH,Reflector tipo Spot con aletas para bombilla PAR38. Blanco.,71429,56303
REF-BRAZO-L,Refuerzo para brazo en L.,1176,924
REF-FHBM-90,Pantalla reflectora para luminaria Fortimo High Bay. 90 grados. 929001,79328,62521
REF-TAPA-FE-AURA,Refuerzo para tapa - Aura de empotrar.,588,420
REF-WW-54W-RGB,"Reflector tipo ""Wall Washer"" 54W. RGB. DMX512. 120-240V.",969244,763697
REG033/039110,Regleta led circular 48W-6.000Kï½°.Incluye Driver,174118,137227
REG033/039-CIR,Regleta led circular 59W-3.000Kï½°.Incluye Driver.,223782,176387
REG033-039110,Regleta led circular 48W-6.000Kï½°.Incluye Driver,223529,176134
REG-1000VA,Regulador de voltaje 1000W.,60168,47395
REG-10A-ENC,Regleta enchufable de 10 Amp. 12 polos. Macho y Hembra. M3. 110ï½°C.,4118,3193
REG10A-UL,Regleta de 12 pares. 10 Amperios. Certificacion UL.,4454,0
REG12-120,Regleta 12 pares E120 15A (16A)380V,168,168
REG-12-30A,Regleta de 12 pares 30 amperios,2101,1681
REG-12-4A,Regleta 12 pares 4A Blanca.,840,672
REG-12P-5A,Regleta 12 pares E120 15A 380V,1345,1092
REG14W-LED-4K,Regleta 14W led con Driver. 4.000Kï½°.,125042,98487
REG15A-UL,Regleta de 12 pares. 15 amperios. Certificacion UL.,6134,4874
REG20A-10P,Regleta de 20 Amperios de 10 posiciones.,4874,3866
REG-6A-ENC,Regleta enchufable de 6 Amp. 12 polos. Macho y Hembra. M3. 110ï½°C.,10840,8487
REGLED-10W-3K-LU,Regleta de LED de 10W. 280x20 mm. 3.000ï½°K. Luminos.,14538,11429
REGLED-10W-4K-LU,Regleta de LED de 10W. 280x20 mm. 4.000ï½°K. Luminos.,14470,11401
REGLED-10W-4K-PH,Regleta de LED de 10W. 560x20 mm. 280mA. 1.400 Lm. Fortimo LED Strip C,17983,14118
REGLED-10W-5K-LU,Regleta de LED de 10W. 280x20 mm. 5.000ï½°K. Luminos.,14874,11681
REGLED-10W-6K-LU,Regleta de LED de 10W. 280x20 mm. 6.000ï½°K. Luminos.,14874,11681
REGLED-11.6W-FT-PH,Regleta de LED de 11.6W. LV5. FlexTune 2.700ï½° - 6.500ï½°K. 560x20 mm. Ma,73950,58235
REGLED-11W-4K-ED,Modulo de LED 4.000ï½°K.. 279x55 mm. 11W. 300mA. 37V. 1100 Lm.,26134,20588
REGLED-12.2W-3K-PH,Regleta de LED de 12.2W. LV4. 3.000ï½°K. 560x20 mm. Marca Philips. Codig,29664,23361
REGLED-12.2W-4K-PH,Regleta de LED de 12.2W. LV4. 4.000ï½°K. 560x20 mm. Marca Philips. Codig,27899,22017
REGLED-12.5W-4K-TCI,Regleta de LED 8.4-12.5W. 350-500mA. 4.000ï½°K. TCI. 140 Lm/W.,28908,22773
REGLED-12.6W-4K-EB,Regleta de LED de 12.6W. 4.000ï½°K. 280x19 mm. 36V. 350mA.,18992,14958
REGLED-12.6W-6K-EB,Regleta de LED de 12.6W. 6.500ï½°K. 280x19 mm. 36V. 350mA.,33866,26723
REGLED-12.7W-4K-PH,Regleta de LED de 12.7W. 560mm. 4.000ï½°K. 2.200 Lumenes. 408 mA. LV4. P,32773,25798
REGLED-12.7W-5K-PH,Regleta de LED de 12.7W. 560mm. 5.000ï½°K. 2.200 Lumenes. 408 mA. LV4. P,29916,23613
REGLED-12W-3K-OS,Regleta de LED de 12W. 560mm. 190-290 mA. 3.000ï½°K. Osram. Codigo 73970,21176,16723
REGLED-12W-3K-PH,Regleta de LED de 12.2W. LV5. 3.000ï½°K. 560x20 mm. Marca Philips. Codig,33782,26639
REGLED-12W-4K-OS,Regleta de LED de 12W. 560mm. 4.000ï½°K. Osram. Codigo 73972.,18319,14454
REGLED-12W-4K-PH,Regleta de LED de 12.2W. LV5. 4.000ï½°K. 560x20 mm. Marca Philips. Codig,34874,27479
REGLED-12W-5K-OS,Regleta de LED de 12W. 560mm. 5.000ï½°K. Osram. Codigo 73973.,24286,19160
REGLED-12W-5K-PH,Regleta de LED de 12.2W. LV5. 5.000ï½°K. 560x20 mm. Marca Philips. Codig,34370,27059
REGLED-13.8W-3K-PH,Regleta de LED de 13.8W. 560x20 mm. 3.000ï½°K. 5.400 Lumenes. LV3 Philip,20039,15789
REGLED-13.8W-4K-PH,Regleta de LED de 13.8W. 560x20 mm. 4.000ï½°K. 5.400 Lumenes. LV3 Philip,20373,16051
REGLED-13.8W-5K-PH,Regleta de LED de 13.8W. 560x20 mm. 5.000ï½°K. 5.400 Lumenes. LV3 Philip,19955,15722
REGLED-13W-3K-75-LU,Regleta de LED de 13W.3.000ï½°K. 3560Lm. 480mA. 750x20 mm.,37647,29664
REGLED-13W-3K-LU,Regleta de LED de 13W. 560x20 mm. 3.000ï½°K. 5.400 Lumenes.,20577,16212
REGLED-13W-4K-LU,Regleta de LED de 13W. 560x20 mm. 4.000ï½°K. 5.400 Lumenes.,21681,17143
REGLED-13W-5K-LU,Regleta de LED de 13W. 560x20 mm. 5.000ï½°K. 5.400 Lumenes.,23697,18655
REGLED-13W-6K-LU,Regleta de LED de 13W. 560x20 mm. 6.500ï½°K. 5.400 Lä¼¹enes.,23697,18655
REGLED-14.1W-BD-OS,Regleta LED de 14.1W Blanco Dinamico. 558.8 x 23.87 mm. Codigo 7015664,72185,56891
REGLED-14.5W-4K-PH,Regleta de LED de 14.5W. 560x40 mm. 600mA. Fortimo LED Strip Codigo 92,32773,25798
REGLED-14W-3K-PH,Regleta de LED de 14W. 560x20 mm. 600mA. Fortimo LED Strip Codigo 9290,34118,26891
REGLED-14W-4K-ED,Modulo de LED 4.000ï½°K. 270x270 mm. 14W. 350mA. 40V. 1540 Lm.,68319,53866
REGLED-14W-4K-PH,Regleta de LED de 14W. 560x20 mm. 600mA. Fortimo LED Strip Codigo 9290,33697,26555
REGLED-15.9W-4K-OS,Regleta de LED de 15.9W. 221X221 mm. 4.000ï½°K. Osram. Codigo 74862.,4790,3782
REGLED-15W-3K-OS,Regleta de LED de 15W. 279x19 mm. 430mA. Osram. Codigo 73600.,25042,19748
REGLED-15W-4K-OS,Regleta de LED de 15W. 279x19 mm. 430mA. Osram. Codigo 73606.,25042,19748
REGLED-15W-AZ-LU,Regleta de LED de 13W. 560x20 mm. Azul.,36218,28487
REGLED-16.8W-4K-OS,Regleta de LED de 16.8W. 560x20 mm. 4.000ï½°K. Osram. Codigo 7015082,20672,16303
REGLED-16W-3K,Regleta de LED de 16W. 3.000ï½°K.,26555,20924
REGLED-16W-3K-PH,Regleta de LED de 16W. 560x20 mm. 3.000ï½°K. LV3 Philips. Codigo 9290027,19664,15546
REGLED-16W-4K-PH,Regleta de LED de 16W. 560x20 mm. 4.000ï½°K. LV3 Philips. Codigo 9290027,20672,16303
REGLED-16W-5K-PH,Regleta de LED de 16W. 560x20 mm. 5.000ï½°K. LV3 Philips. Codigo 9290027,20504,16134
REGLED-17.2W-3K-OS,Regleta de LED de 17.2W. 3.000ï½°K. 280x19 mm. Codigo 73978.,20504,16134
REGLED-17.2W-4K-OS,Regleta de LED de 17.2W. 4.000ï½°K. 280x19 mm. Codigo 73980.,19160,15126
REGLED-17.2W-5K-OS,Regleta de LED de 17.2W. 5.000ï½°K. 280x19 mm. Codigo 73981.,21008,16555
REGLED-17W-3K-PH,Regleta de LED de 17W. 560mm. 3.000ï½°K. Philips.,32773,25798
REGLED-17W-4K-PH,Regleta de LED de 17W. 560mm. 4.000ï½°K. Philips. Codigo 929000760013. 2,26723,21092
REGLED-17W-5K-PH,Regleta de LED de 17W. 560mm. 5.000ï½°K. Philips. Codigo 929000760113. 2,18319,14454
REGLED-18.6W-TW-OS,Regleta de LED de 18.6W. 2.700ï½° - 6.500ï½°K. 560x20 mm. Marca Osram. Cod,70336,55378
REGLED-18.8W-4K-BJB,Modulo de LED 18.8W. 560x40mm. CRI80 4.000ï½°K. 2564 Lm.,69328,54622
REGLED-18.9W-3K-OS,Regleta de LED de 18.9W. 560x20 mm. 3.000ï½°K. Osram. Codigo 7015078.,16387,12941
REGLED-18.9W-4K-OS,Regleta de LED de 18.9W. 560x20 mm. 4.000ï½°K. Osram. Codigo 7015079.,16134,12689
REGLED-18.9W-6K-OS,Regleta de LED de 18.9W. 560x20 mm. 6.500ï½°K. Osram. Codigo 7015080.,16387,12941
REGLED-18W-AZ,Regleta de LED de 18W. Azul.,49748,39244
REGLED-21.5W-4K-LV,Regleta de LED de 21.5W. 560x20 mm. 4.000ï½°K. Ledvance. Codigo 7020226.,29328,23109
REGLED-22W-3K-ED,Modulo de LED 3.000ï½°K. 560.7x40 mm. 22W. 600mA. 37V. 2240 Lm.,17311,13697
REGLED-22W-3K-PH,Regleta de LED de 22W. LV5. 4.000ï½°K. 560x20 mm. Marca Philips. Codigo,46134,36387
REGLED-22W-4K-ED,Modulo de LED 4.000ï½°K.. 560.7x40 mm. 22W. 600mA. 37V. 2240 Lm.,48319,38067
REGLED-22W-4K-PH,Regleta de LED de 22W. LV5. 4.000ï½°K. 560x20 mm. Marca Philips. Codigo,44790,35294
REGLED-22W-5K-PH,Regleta de LED de 22W. LV5. 5.000ï½°K. 560x20 mm. Marca Philips. Codigo,44790,35294
REGLED-23.5W-3K-ED,Modulo de LED 3.000ï½°K.. 560.7x40 mm. 23.5W. 700mA. 37V. 2770 Lm.,48319,38067
REGLED-23.5W-4K-ED,Modulo de LED 4.000ï½°K.. 560.7x40 mm. 23.5W. 700mA. 37V. 2770 Lm.,48319,38067
REGLED-24.8W-3K-PH,Regleta de LED de 24.8W. 560x20 mm. 3.000ï½°K. 8.100 Lumenes. VO. LV3. P,31261,24622
REGLED-24.8W-4K-PH,Regleta de LED de 24.8W. 560x20 mm. 4.000ï½°K. 8.100 Lumenes. VO. LV3. P,31513,24790
REGLED-24.8W-5K-PH,Regleta de LED de 24.8W. 560x20 mm. 5.000ï½°K. 8.100 Lumenes. VO. LV3. P,25882,20420
